,t,i,j,k,v,q
9175139,2021,784,12,721633,15887.573,    23634.719
9175140,2021,784,12,721640,1.52,        1.800
9175141,2021,784,12,721650,63.082,       43.466
9175142,2021,784,12,721921,33.262,        8.574
9175143,2021,784,12,721922,6.868,        2.957
9175144,2021,784,12,721923,2.048,        2.070
9175145,2021,784,12,721990,12.709,        0.400
9175146,2021,784,12,722012,2.402,        0.456
9175147,2021,784,12,722020,4.138,        1.332
9175148,2021,784,12,722210,14.95,        3.420
9175149,2021,784,12,722220,8.006,        0.675
9175150,2021,784,12,722300,19.367,        5.201
9175151,2021,784,12,722610,3.468,        0.882
9175152,2021,784,12,722830,51.004,        0.110
9175153,2021,784,12,722990,0.013,        0.001
9175154,2021,784,12,730110,17.13,        1.100
9175155,2021,784,12,730120,32.34,        1.932
9175156,2021,784,12,730300,1510.297,     1828.960
9175157,2021,784,12,730410,514.182,       89.472
9175158,2021,784,12,730420,40.651,       37.742
9175159,2021,784,12,730431,111.889,        6.766
9175160,2021,784,12,730439,16009.678,     1123.668
9175161,2021,784,12,730441,136.345,        2.985
9175162,2021,784,12,730449,0.726,        0.184
9175163,2021,784,12,730459,18.269,        1.920
9175164,2021,784,12,730490,194.822,       65.466
9175165,2021,784,12,730511,39.817,       63.520
9175166,2021,784,12,730512,9.149,        5.344
9175167,2021,784,12,730531,0.402,        0.015
9175168,2021,784,12,730590,110.422,      133.200
9175169,2021,784,12,730610,15.858,        0.253
9175170,2021,784,12,730620,50.581,        3.020
9175171,2021,784,12,730630,331.875,       42.610
9175172,2021,784,12,730690,104.586,       98.316
9175173,2021,784,12,730711,7.254,        0.979
9175174,2021,784,12,730719,3.835,        0.888
9175175,2021,784,12,730721,33.326,        3.500
9175176,2021,784,12,730722,24.459,        1.683
9175177,2021,784,12,730729,47.728,        1.081
9175178,2021,784,12,730791,86.634,        6.610
9175179,2021,784,12,730792,27.986,        1.249
9175180,2021,784,12,730793,3723.868,     3386.755
9175181,2021,784,12,730799,420.112,       19.771
9175182,2021,784,12,730810,554.207,      541.238
9175183,2021,784,12,730820,252.158,       57.459
9175184,2021,784,12,730830,126.308,       11.059
9175185,2021,784,12,730840,496.328,     1163.970
9175186,2021,784,12,730890,4494.314,     2491.190
9175187,2021,784,12,730900,210.911,       50.255
9175188,2021,784,12,731010,5.385,        0.959
9175189,2021,784,12,731029,3.451,        0.472
9175190,2021,784,12,731100,277.816,       87.661
9175191,2021,784,12,731210,961.921,      516.633
9175192,2021,784,12,731290,0.007,        0.002
9175193,2021,784,12,731411,0.437,        0.027
9175194,2021,784,12,731420,41.225,        8.698
9175195,2021,784,12,731441,24.037,        3.940
9175196,2021,784,12,731442,589.621,      246.478
9175197,2021,784,12,731449,0.015,           NA
9175198,2021,784,12,731511,254.086,       28.117
9175199,2021,784,12,731512,3.232,        1.419
9175200,2021,784,12,731519,110.993,        0.375
9175201,2021,784,12,731520,0.414,        0.030
9175202,2021,784,12,731700,13.125,        1.759
9175203,2021,784,12,731811,28.239,           NA
9175204,2021,784,12,731813,0.516,        0.140
9175205,2021,784,12,731814,2.162,        0.891
9175206,2021,784,12,731815,2215.831,      682.967
9175207,2021,784,12,731816,59.975,        1.610
9175208,2021,784,12,731819,208.148,      151.296
9175209,2021,784,12,731821,15.416,       10.900
9175210,2021,784,12,731822,24.824,        0.502
9175211,2021,784,12,731823,1.518,        0.338
9175212,2021,784,12,731824,60.627,       14.896
9175213,2021,784,12,731829,77.011,        1.880
9175214,2021,784,12,731930,9.241,        0.490
9175215,2021,784,12,731990,1.876,        0.573
9175216,2021,784,12,732010,8.933,        2.843
9175217,2021,784,12,732020,73.183,        4.327
9175218,2021,784,12,732090,23.258,        2.206
9175219,2021,784,12,732290,7.971,        0.560
9175220,2021,784,12,732310,14.067,        2.943
9175221,2021,784,12,732393,191.275,       34.495
9175222,2021,784,12,732394,1.287,        0.079
9175223,2021,784,12,732399,4.587,        4.902
9175224,2021,784,12,732510,74.253,       52.262
9175225,2021,784,12,732599,25.855,        1.138
9175226,2021,784,12,732619,8.106,        1.479
9175227,2021,784,12,732690,527.142,       32.256
9175228,2021,784,12,740710,316.249,       28.900
9175229,2021,784,12,740811,7474.987,      792.919
9175230,2021,784,12,741210,2.269,        0.012
9175231,2021,784,12,741220,15.969,        7.571
9175232,2021,784,12,741300,0.783,        0.029
9175233,2021,784,12,741521,0.758,        0.003
9175234,2021,784,12,741529,0.251,        0.001
9175235,2021,784,12,741532,6.603,        1.464
9175236,2021,784,12,741539,131.335,       14.911
9175237,2021,784,12,741999,24.857,        1.237
9175238,2021,784,12,750800,85.271,        3.115
9175239,2021,784,12,760110,637.781,      123.039
9175240,2021,784,12,760120,18033.508,     8314.130
9175241,2021,784,12,760410,33.092,       53.166
9175242,2021,784,12,760429,803.132,      267.900
9175243,2021,784,12,760511,968.443,      335.884
9175244,2021,784,12,760521,81.304,       32.528
9175245,2021,784,12,760611,38.173,        2.889
9175246,2021,784,12,760692,175.834,       36.779
9175247,2021,784,12,760719,717.273,      150.784
9175248,2021,784,12,760720,2.452,        0.068
9175249,2021,784,12,760900,2.806,        0.012
9175250,2021,784,12,761010,0.17,        0.002
9175251,2021,784,12,761090,68.968,       18.618
9175252,2021,784,12,761210,105.528,        2.365
9175253,2021,784,12,761290,328.815,       47.604
9175254,2021,784,12,761410,0.34,        0.020
9175255,2021,784,12,761510,0.971,        2.362
9175256,2021,784,12,761610,38.986,        1.426
9175257,2021,784,12,761690,110.282,       13.929
9175258,2021,784,12,790400,0.053,        0.006
9175259,2021,784,12,790790,42.81,       12.827
9175260,2021,784,12,810890,358.257,       32.558
9175261,2021,784,12,820110,4.386,        0.266
9175262,2021,784,12,820140,0.312,        0.022
9175263,2021,784,12,820232,0.014,        0.001
9175264,2021,784,12,820299,36.008,        4.510
9175265,2021,784,12,820310,0.476,        0.004
9175266,2021,784,12,820320,44.893,       26.248
9175267,2021,784,12,820330,2.361,        0.010
9175268,2021,784,12,820340,1.572,        2.717
9175269,2021,784,12,820411,33.785,        1.881
9175270,2021,784,12,820412,14.062,        0.159
9175271,2021,784,12,820420,18.265,        1.083
9175272,2021,784,12,820510,7.732,        0.261
9175273,2021,784,12,820520,3.076,        0.107
9175274,2021,784,12,820530,1.779,        0.046
9175275,2021,784,12,820540,0.644,        0.011
9175276,2021,784,12,820559,82.361,        2.125
9175277,2021,784,12,820570,32.373,        0.772
9175278,2021,784,12,820590,2.178,        0.047
9175279,2021,784,12,820600,197.26,        4.429
9175280,2021,784,12,820711,29.94,        0.603
9175281,2021,784,12,820712,265.438,        6.990
9175282,2021,784,12,820720,0.065,        0.004
9175283,2021,784,12,820730,7.98,        0.062
9175284,2021,784,12,820750,39.127,        0.716
9175285,2021,784,12,820760,3.819,        0.300
9175286,2021,784,12,820770,254.752,        2.689
9175287,2021,784,12,820790,11.203,        1.057
9175288,2021,784,12,820810,4.557,        0.004
9175289,2021,784,12,820890,0.105,        0.001
9175290,2021,784,12,820900,1.989,        0.004
9175291,2021,784,12,821000,0.654,        0.006
9175292,2021,784,12,821210,0.001,           NA
9175293,2021,784,12,821220,36.048,        4.099
9175294,2021,784,12,821300,9.539,        2.559
9175295,2021,784,12,821410,60.084,        4.651
9175296,2021,784,12,821510,0.164,        0.003
9175297,2021,784,12,821520,37.224,        1.275
9175298,2021,784,12,821599,119.478,       14.219
9175299,2021,784,12,830120,51.493,        1.548
9175300,2021,784,12,830130,60.83,       96.260
9175301,2021,784,12,830140,27.849,        0.746
9175302,2021,784,12,830160,1.186,        0.010
9175303,2021,784,12,830170,70.534,       24.318
9175304,2021,784,12,830210,4.136,        0.431
9175305,2021,784,12,830230,182.554,       19.974
9175306,2021,784,12,830241,9.227,        0.046
9175307,2021,784,12,830242,69.892,       13.862
9175308,2021,784,12,830249,2.226,        0.189
9175309,2021,784,12,830250,30.562,        1.718
9175310,2021,784,12,830260,8.11,        0.270
9175311,2021,784,12,830300,20.111,        7.990
9175312,2021,784,12,830590,3.899,        1.360
9175313,2021,784,12,830629,0.334,        0.041
9175314,2021,784,12,830710,4.577,        0.652
9175315,2021,784,12,830790,3.451,        0.189
9175316,2021,784,12,830990,2603.468,      839.674
9175317,2021,784,12,831000,1219.771,       38.293
9175318,2021,784,12,831110,88.867,       19.741
9175319,2021,784,12,831130,0.632,        0.002
9175320,2021,784,12,831190,4.794,        0.030
9175321,2021,784,12,840510,16.894,        0.294
9175322,2021,784,12,840690,164.747,        1.051
9175323,2021,784,12,840721,220.169,        7.429
9175324,2021,784,12,840734,202.641,        5.994
9175325,2021,784,12,840820,11.518,        0.010
9175326,2021,784,12,840910,0.095,        0.015
9175327,2021,784,12,840991,2967.208,       87.042
9175328,2021,784,12,840999,1049.118,       59.065
9175329,2021,784,12,841012,3.979,        0.050
9175330,2021,784,12,841122,7.843,        0.037
9175331,2021,784,12,841191,37.717,        0.090
9175332,2021,784,12,841199,6419.043,       17.669
9175333,2021,784,12,841221,367.465,        7.862
9175334,2021,784,12,841229,232.532,        2.775
9175335,2021,784,12,841231,68.371,        0.036
9175336,2021,784,12,841239,297.829,       29.248
9175337,2021,784,12,841280,9.991,        0.099
9175338,2021,784,12,841290,466.223,       20.630
9175339,2021,784,12,841311,60.431,       21.468
9175340,2021,784,12,841319,60.547,       38.515
9175341,2021,784,12,841320,6.875,        0.006
9175342,2021,784,12,841330,715.398,       47.769
9175343,2021,784,12,841350,5204.751,      459.296
9175344,2021,784,12,841360,93.084,        1.278
9175345,2021,784,12,841370,208.266,        6.125
9175346,2021,784,12,841381,105.955,       29.941
9175347,2021,784,12,841391,2391.255,       95.644
9175348,2021,784,12,841410,6.089,        0.036
9175349,2021,784,12,841430,65.351,        2.442
9175350,2021,784,12,841440,16.622,        2.506
9175351,2021,784,12,841451,55.914,        6.260
9175352,2021,784,12,841459,110.395,        2.740
9175353,2021,784,12,841460,38.372,        8.700
9175354,2021,784,12,841480,78.386,        2.126
9175355,2021,784,12,841490,165.489,        2.796
9175356,2021,784,12,841510,147.269,        5.014
9175357,2021,784,12,841582,909.564,       60.736
9175358,2021,784,12,841583,2205.45,      278.617
9175359,2021,784,12,841590,299.088,       12.627
9175360,2021,784,12,841710,44.246,        7.385
9175361,2021,784,12,841720,48.973,        1.200
9175362,2021,784,12,841810,26.607,        3.638
9175363,2021,784,12,841821,384.114,       63.848
9175364,2021,784,12,841850,43.619,        1.811
9175365,2021,784,12,841869,5.64,        0.002
9175366,2021,784,12,841899,294.626,       24.014
9175367,2021,784,12,841939,0.127,        0.003
9175368,2021,784,12,841940,65.492,        7.573
9175369,2021,784,12,841950,7648.814,     1508.686
9175370,2021,784,12,841981,1.056,        0.043
9175371,2021,784,12,841989,34.788,        1.256
9175372,2021,784,12,841990,170.563,       19.492
9175373,2021,784,12,842099,10.973,        1.323
9175374,2021,784,12,842112,60.041,        1.768
9175375,2021,784,12,842119,33.794,        1.719
9175376,2021,784,12,842121,2608.058,      179.504
9175377,2021,784,12,842123,879.516,      332.499
9175378,2021,784,12,842129,76.527,        1.113
9175379,2021,784,12,842131,385.688,       97.574
9175380,2021,784,12,842139,5968.363,      926.086
9175381,2021,784,12,842191,3.512,        0.009
9175382,2021,784,12,842199,289.28,       15.477
9175383,2021,784,12,842220,30.414,        1.035
9175384,2021,784,12,842240,495.058,       14.750
9175385,2021,784,12,842381,0.161,        0.012
9175386,2021,784,12,842410,32.42,       12.248
9175387,2021,784,12,842489,1.201,        0.405
9175388,2021,784,12,842490,229.743,       49.888
9175389,2021,784,12,842511,3.585,        0.170
9175390,2021,784,12,842519,13.817,        2.621
9175391,2021,784,12,842531,2.621,        0.233
9175392,2021,784,12,842539,4.651,        0.321
9175393,2021,784,12,842542,26.214,        2.010
9175394,2021,784,12,842549,0.517,        0.036
9175395,2021,784,12,842649,126.167,       45.000
9175396,2021,784,12,842810,25.14,        2.115
9175397,2021,784,12,842890,2668.234,      152.000
9175398,2021,784,12,842951,179.044,       22.980
9175399,2021,784,12,843110,955.571,       16.683
9175400,2021,784,12,843120,0.071,        0.001
9175401,2021,784,12,843139,221.359,        4.224
9175402,2021,784,12,843143,9149.785,     1004.474
9175403,2021,784,12,843149,160.846,       54.903
9175404,2021,784,12,843290,46.761,        0.180
9175405,2021,784,12,843880,158.371,        3.100
9175406,2021,784,12,844130,0.245,        0.001
9175407,2021,784,12,844190,41.093,        5.714
9175408,2021,784,12,844230,61.378,        1.950
9175409,2021,784,12,844240,1.183,        0.004
9175410,2021,784,12,844250,210.147,       23.528
9175411,2021,784,12,844350,40.515,        0.184
9175412,2021,784,12,844390,1958.057,       50.624
9175413,2021,784,12,844831,0.436,        0.010
9175414,2021,784,12,844833,0.049,        0.001
9175415,2021,784,12,844839,1.443,        0.012
9175416,2021,784,12,845090,183.583,       21.683
9175417,2021,784,12,845110,3.485,        0.011
9175418,2021,784,12,845130,0.887,        0.029
9175419,2021,784,12,845180,3.193,        0.186
9175420,2021,784,12,845190,0.361,        0.001
9175421,2021,784,12,845221,109.7,       31.298
9175422,2021,784,12,845959,1.868,        0.065
9175423,2021,784,12,846039,0.076,        0.110
9175424,2021,784,12,846090,22.503,        0.058
9175425,2021,784,12,846150,130.098,        2.023
9175426,2021,784,12,846229,6.263,        1.500
9175427,2021,784,12,846239,0.235,        0.002
9175428,2021,784,12,846299,14.047,        2.738
9175429,2021,784,12,846490,0.436,        0.061
9175430,2021,784,12,846610,0.23,        0.002
9175431,2021,784,12,846630,69.15,        0.084
9175432,2021,784,12,846691,0.208,        0.050
9175433,2021,784,12,846692,0.004,        0.001
9175434,2021,784,12,846693,1.089,        0.003
9175435,2021,784,12,846694,2.953,        0.002
9175436,2021,784,12,846711,1.37,        0.070
9175437,2021,784,12,846719,303.184,        0.655
9175438,2021,784,12,846789,46.902,        3.820
9175439,2021,784,12,846799,36.97,        0.053
9175440,2021,784,12,846820,7.009,        0.025
9175441,2021,784,12,846880,11.841,        0.379
9175442,2021,784,12,846890,17.185,        0.465
9175443,2021,784,12,847010,12.768,        1.924
9175444,2021,784,12,847029,2.178,        2.000
9175445,2021,784,12,847120,2388.261,       49.010
9175446,2021,784,12,847191,2493.548,       83.222
9175447,2021,784,12,847193,6088.929,       44.810
9175448,2021,784,12,847199,3673.376,       64.138
9175449,2021,784,12,847210,140.777,        9.863
9175450,2021,784,12,847290,2978.322,       12.751
9175451,2021,784,12,847321,56.914,        1.762
9175452,2021,784,12,847329,774.101,       57.132
9175453,2021,784,12,847330,10786.605,      391.694
9175454,2021,784,12,847340,135.147,        0.237
9175455,2021,784,12,847431,37.015,        1.389
9175456,2021,784,12,847490,33.518,        4.528
9175457,2021,784,12,847790,28.582,        0.198
9175458,2021,784,12,847890,1.155,        0.003
9175459,2021,784,12,847981,0.302,        0.053
9175460,2021,784,12,847982,32.176,        1.167
9175461,2021,784,12,847989,2397.382,      154.416
9175462,2021,784,12,847990,633.996,       34.949
9175463,2021,784,12,848071,8.286,        2.120
9175464,2021,784,12,848079,1.715,        0.100
9175465,2021,784,12,848110,327.742,        5.916
9175466,2021,784,12,848120,234.284,        1.163
9175467,2021,784,12,848130,309.478,        6.989
9175468,2021,784,12,848140,513.63,       26.447
9175469,2021,784,12,848180,6099.972,      315.472
9175470,2021,784,12,848190,4678.727,       43.361
9175471,2021,784,12,848210,3242.838,      415.080
9175472,2021,784,12,848220,2134.81,      274.501
9175473,2021,784,12,848230,403.966,       60.956
9175474,2021,784,12,848240,102.17,       24.863
9175475,2021,784,12,848250,194.998,        8.196
9175476,2021,784,12,848280,433.391,       50.087
9175477,2021,784,12,848291,85.095,        1.906
9175478,2021,784,12,848299,95.554,        6.211
9175479,2021,784,12,848310,315.856,       19.908
9175480,2021,784,12,848320,250.538,       98.464
9175481,2021,784,12,848330,893.302,       31.211
9175482,2021,784,12,848340,115.783,        3.082
9175483,2021,784,12,848350,155.374,        5.622
9175484,2021,784,12,848360,690.102,       23.447
9175485,2021,784,12,848390,393.191,        8.106
9175486,2021,784,12,848410,874.892,       44.965
9175487,2021,784,12,848490,236.688,        1.787
9175488,2021,784,12,848510,2.107,        0.376
9175489,2021,784,12,848590,3897.39,       35.456
9175490,2021,784,12,850110,55.374,        1.284
9175491,2021,784,12,850120,624.528,        0.218
9175492,2021,784,12,850131,12.081,        0.214
9175493,2021,784,12,850140,0.018,        0.002
9175494,2021,784,12,850152,22.956,        0.755
9175495,2021,784,12,850153,294.165,        4.668
9175496,2021,784,12,850161,6.978,        0.588
9175497,2021,784,12,850211,8.169,        0.635
9175498,2021,784,12,850212,62.524,       16.031
9175499,2021,784,12,850220,11.675,        0.486
9175500,2021,784,12,850300,26.51,        0.111
9175501,2021,784,12,850410,1.863,        0.043
9175502,2021,784,12,850421,237.254,        6.880
9175503,2021,784,12,850431,73.902,        8.537
9175504,2021,784,12,850432,0.011,        0.002
9175505,2021,784,12,850440,1437.357,       76.876
9175506,2021,784,12,850450,42.619,        2.573
9175507,2021,784,12,850490,2201.989,      660.892
9175508,2021,784,12,850511,2.657,        0.007
9175509,2021,784,12,850520,25.727,        1.313
9175510,2021,784,12,850590,5.439,        1.410
9175511,2021,784,12,850611,473.2,      165.629
9175512,2021,784,12,850613,423.904,      178.636
9175513,2021,784,12,850619,359.092,       13.147
9175514,2021,784,12,850620,1.77,        4.000
9175515,2021,784,12,850710,130.377,       60.880
9175516,2021,784,12,850720,44.235,        2.699
9175517,2021,784,12,850780,17.551,        0.092
9175518,2021,784,12,850810,96.867,        6.995
9175519,2021,784,12,850820,38.888,        3.865
9175520,2021,784,12,850880,350.201,       32.422
9175521,2021,784,12,850910,920.912,       87.015
9175522,2021,784,12,850940,399.699,       56.794
9175523,2021,784,12,850980,37.345,        0.303
9175524,2021,784,12,850990,1.094,        0.134
9175525,2021,784,12,851010,46.509,        1.043
9175526,2021,784,12,851020,2597.809,      110.532
9175527,2021,784,12,851090,231.902,        1.987
9175528,2021,784,12,851110,739.508,       41.778
9175529,2021,784,12,851120,8.296,        0.031
9175530,2021,784,12,851130,130.318,        7.997
9175531,2021,784,12,851140,100.581,        6.176
9175532,2021,784,12,851150,41.188,        1.351
9175533,2021,784,12,851180,64.466,        2.785
9175534,2021,784,12,851190,102.556,        6.002
9175535,2021,784,12,851220,571.988,       29.789
9175536,2021,784,12,851230,76.373,        8.080
9175537,2021,784,12,851240,39.82,        1.038
9175538,2021,784,12,851290,15.862,        0.275
9175539,2021,784,12,851310,19.016,        1.693
9175540,2021,784,12,851490,1.478,        0.703
9175541,2021,784,12,851519,7.039,        0.412
9175542,2021,784,12,851539,52.23,        2.551
9175543,2021,784,12,851580,2.151,        0.005
9175544,2021,784,12,851590,38.083,        4.697
9175545,2021,784,12,851610,4.242,        0.168
9175546,2021,784,12,851629,18.241,        0.456
9175547,2021,784,12,851631,10.05,        0.610
9175548,2021,784,12,851632,5.567,        0.252
9175549,2021,784,12,851640,4.752,        0.482
9175550,2021,784,12,851650,106.903,       50.985
9175551,2021,784,12,851660,34.034,        5.976
9175552,2021,784,12,851671,163.343,       15.654
9175553,2021,784,12,851672,3.908,        0.467
9175554,2021,784,12,851679,35.546,        2.902
9175555,2021,784,12,851680,15.877,        0.244
9175556,2021,784,12,851690,65.255,       10.579
9175557,2021,784,12,851710,119.79,       10.316
9175558,2021,784,12,851790,4375.243,       66.647
9175559,2021,784,12,851810,10.027,        0.058
9175560,2021,784,12,851821,1143.055,      106.839
9175561,2021,784,12,851822,200.71,       14.531
9175562,2021,784,12,851829,579.687,       61.113
9175563,2021,784,12,851830,154.838,        4.788
9175564,2021,784,12,851840,77.136,        3.736
9175565,2021,784,12,851850,110.031,        3.120
9175566,2021,784,12,851890,0.923,        0.045
9175567,2021,784,12,851929,0.694,        0.006
9175568,2021,784,12,852110,1761.361,       11.573
9175569,2021,784,12,852190,100.099,        2.452
9175570,2021,784,12,852290,8.402,        0.497
9175571,2021,784,12,852313,3.008,        0.072
9175572,2021,784,12,852390,2418.523,       76.859
9175573,2021,784,12,852410,80.836,        0.700
9175574,2021,784,12,852510,14.894,        0.169
9175575,2021,784,12,852520,31582.044,      155.192
9175576,2021,784,12,852691,25.793,        0.066
9175577,2021,784,12,852692,0.068,        0.003
9175578,2021,784,12,852721,529.108,       19.622
9175579,2021,784,12,852810,2671.371,       71.220
9175580,2021,784,12,852820,2.287,        0.070
9175581,2021,784,12,852910,160.928,       14.752
9175582,2021,784,12,852990,617.596,       13.442
9175583,2021,784,12,853110,703.664,        3.817
9175584,2021,784,12,853120,610.152,       11.615
9175585,2021,784,12,853180,259.029,        0.679
9175586,2021,784,12,853190,379.364,        3.362
9175587,2021,784,12,853221,0.437,        0.001
9175588,2021,784,12,853224,0.043,           NA
9175589,2021,784,12,853225,10.781,        0.373
9175590,2021,784,12,853229,22.687,        2.504
9175591,2021,784,12,853290,3.401,        0.001
9175592,2021,784,12,853321,0.066,        0.001
9175593,2021,784,12,853339,2.104,        0.017
9175594,2021,784,12,853400,0.6,        0.019
9175595,2021,784,12,853510,0.9,        0.010
9175596,2021,784,12,853521,1.006,        0.001
9175597,2021,784,12,853530,9.708,        0.058
9175598,2021,784,12,853590,20.487,        3.582
9175599,2021,784,12,853610,32.26,        0.074
9175600,2021,784,12,853620,12.411,        0.031
9175601,2021,784,12,853630,28.189,        0.156
9175602,2021,784,12,853641,12.664,        0.124
9175603,2021,784,12,853649,17.853,        0.129
9175604,2021,784,12,853650,862.139,      139.061
9175605,2021,784,12,853661,0.402,        0.018
9175606,2021,784,12,853669,99.456,        1.090
9175607,2021,784,12,853690,245.259,        8.306
9175608,2021,784,12,853710,5381.366,      111.762
9175609,2021,784,12,853720,7.656,        0.043
9175610,2021,784,12,853810,1132.028,       61.767
9175611,2021,784,12,853890,1831.674,       53.796
9175612,2021,784,12,853910,5.28,        0.163
9175613,2021,784,12,853921,0.467,        0.012
9175614,2021,784,12,853922,26.43,        0.011
9175615,2021,784,12,853939,8.692,        1.114
9175616,2021,784,12,853940,2.263,        0.005
9175617,2021,784,12,853990,0.286,        0.011
9175618,2021,784,12,854020,0.436,        0.003
9175619,2021,784,12,854140,26.957,        1.450
9175620,2021,784,12,854150,2.008,        0.018
9175621,2021,784,12,854211,2473.617,       51.159
9175622,2021,784,12,854290,974.076,        0.179
9175623,2021,784,12,854320,10.238,        0.015
9175624,2021,784,12,854380,596.178,        1.935
9175625,2021,784,12,854390,75.856,        1.459
9175626,2021,784,12,854411,417.508,       36.592
9175627,2021,784,12,854419,9.265,        2.489
9175628,2021,784,12,854420,153.687,       15.415
9175629,2021,784,12,854430,31.873,        4.372
9175630,2021,784,12,854441,203.948,        7.170
9175631,2021,784,12,854449,1222.292,       91.002
9175632,2021,784,12,854460,874.363,       65.165
9175633,2021,784,12,854470,139.689,        2.151
9175634,2021,784,12,854519,4.443,        0.019
9175635,2021,784,12,854520,0.187,        0.001
9175636,2021,784,12,854690,31.433,        0.095
9175637,2021,784,12,854710,0.003,        0.001
9175638,2021,784,12,854720,1.688,        0.002
9175639,2021,784,12,854790,5.443,        0.047
9175640,2021,784,12,854800,88.758,        0.455
9175641,2021,784,12,860900,29.591,        9.981
9175642,2021,784,12,870210,20.694,        2.030
9175643,2021,784,12,870290,126.617,       12.678
9175644,2021,784,12,870321,422.532,       26.688
9175645,2021,784,12,870322,2989.457,      302.631
9175646,2021,784,12,870323,30536.827,     2743.320
9175647,2021,784,12,870324,19918.763,     1315.260
9175648,2021,784,12,870333,35.398,        1.825
9175649,2021,784,12,870421,16681.814,     1319.790
9175650,2021,784,12,870422,17.073,        1.860
9175651,2021,784,12,870431,28620.62,     2017.220
9175652,2021,784,12,870810,402.694,       41.629
9175653,2021,784,12,870821,0.126,        0.006
9175654,2021,784,12,870829,2060.748,      268.632
9175655,2021,784,12,870839,1481.332,      335.038
9175656,2021,784,12,870840,236.609,        9.431
9175657,2021,784,12,870850,253.994,       15.439
9175658,2021,784,12,870870,616.605,      347.241
9175659,2021,784,12,870880,1872.206,      226.781
9175660,2021,784,12,870891,1098.396,       95.798
9175661,2021,784,12,870892,129.2,       14.284
9175662,2021,784,12,870893,1575.371,      130.835
9175663,2021,784,12,870894,1112.185,       26.222
9175664,2021,784,12,870899,51883.904,     2397.697
9175665,2021,784,12,870990,0.962,        0.013
9175666,2021,784,12,871110,4.629,        1.000
9175667,2021,784,12,871120,7.624,        0.200
9175668,2021,784,12,871200,1387.865,      581.384
9175669,2021,784,12,871310,266.881,       33.530
9175670,2021,784,12,871419,1.086,        0.005
9175671,2021,784,12,871496,0.257,        0.017
9175672,2021,784,12,871500,0.444,        0.035
9175673,2021,784,12,871631,282.865,       38.537
9175674,2021,784,12,871690,2.741,        0.066
9175675,2021,784,12,880330,3711.065,        5.326
9175676,2021,784,12,900110,2.383,        0.020
9175677,2021,784,12,900130,339.534,        0.696
9175678,2021,784,12,900150,221.58,        3.586
9175679,2021,784,12,900190,1.334,        0.006
9175680,2021,784,12,900211,65.864,        0.181
9175681,2021,784,12,900219,5.093,        0.019
9175682,2021,784,12,900290,0.014,        0.008
9175683,2021,784,12,900410,1.977,        0.624
9175684,2021,784,12,900490,31.184,        1.320
9175685,2021,784,12,900640,0.436,        0.001
9175686,2021,784,12,900651,2.943,        0.037
9175687,2021,784,12,900652,0.49,        0.004
9175688,2021,784,12,900653,4.144,        0.083
9175689,2021,784,12,900659,1.207,        0.101
9175690,2021,784,12,900661,6.525,        0.022
9175691,2021,784,12,900669,1.715,        0.010
9175692,2021,784,12,900691,18.652,        0.343
9175693,2021,784,12,900912,1211.335,       79.246
9175694,2021,784,12,901030,21.156,        6.545
9175695,2021,784,12,901320,43.875,        0.046
9175696,2021,784,12,901380,54.432,        0.160
9175697,2021,784,12,901390,3.59,        0.049
9175698,2021,784,12,901480,8.618,        0.036
9175699,2021,784,12,901490,109.626,        0.188
9175700,2021,784,12,901530,4.324,        0.063
9175701,2021,784,12,901580,249.177,        1.710
9175702,2021,784,12,901590,1479.764,        8.080
9175703,2021,784,12,901720,0.933,        0.005
9175704,2021,784,12,901730,8.544,        0.030
9175705,2021,784,12,901780,9.172,        0.048
9175706,2021,784,12,901790,0.8,        0.016
9175707,2021,784,12,901819,115.481,        0.622
9175708,2021,784,12,901832,301.317,        0.662
9175709,2021,784,12,901839,732.811,        1.497
9175710,2021,784,12,901849,0.49,        0.038
9175711,2021,784,12,901890,675.037,       13.090
9175712,2021,784,12,901910,2.98,        0.241
9175713,2021,784,12,901920,209.083,        9.259
9175714,2021,784,12,902000,9.005,        0.188
9175715,2021,784,12,902111,132.183,        0.176
9175716,2021,784,12,902119,357.612,        2.675
9175717,2021,784,12,902129,6.236,        0.046
9175718,2021,784,12,902130,208.905,        0.566
9175719,2021,784,12,902140,0.272,        0.001
9175720,2021,784,12,902190,1718.445,        3.505
9175721,2021,784,12,902211,853.438,       37.782
9175722,2021,784,12,902219,91.3,        0.361
9175723,2021,784,12,902290,340.389,       25.068
9175724,2021,784,12,902300,12.067,        0.011
9175725,2021,784,12,902410,1.988,        0.016
9175726,2021,784,12,902490,1.158,        0.025
9175727,2021,784,12,902511,1.978,        0.008
9175728,2021,784,12,902519,190.222,        2.138
9175729,2021,784,12,902580,103.375,        0.227
9175730,2021,784,12,902590,101.763,        0.710
9175731,2021,784,12,902610,3040.634,       54.756
9175732,2021,784,12,902620,900.035,       15.311
9175733,2021,784,12,902680,409.903,        3.377
9175734,2021,784,12,902690,435.869,       10.807
9175735,2021,784,12,902710,192.051,        0.732
9175736,2021,784,12,902720,130.728,        0.371
9175737,2021,784,12,902730,0.368,        0.001
9175738,2021,784,12,902750,11.211,        0.039
9175739,2021,784,12,902780,4471.075,      172.352
9175740,2021,784,12,902790,343.499,        0.881
9175741,2021,784,12,902830,15.118,        0.024
9175742,2021,784,12,902910,9.678,        0.013
